latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
55.15,76.8,329.8,1.1,1,2017-04-29,06:20,T,72,6.0NRT,296.9,25.1
55.15,76.746,337.9,1.1,1,2017-04-29,06:20,T,90,6.0NRT,297.5,38
55.146,76.737,323,1.1,1,2017-04-29,06:20,T,80,6.0NRT,295.7,18.4
55.143,76.754,311.5,1.1,1,2017-04-29,06:20,T,54,6.0NRT,297.6,6.2
55.14,76.715,342.4,1.1,1,2017-04-29,06:20,T,92,6.0NRT,297.1,48.5
55.137,76.732,328.1,1.1,1,2017-04-29,06:20,T,84,6.0NRT,297.4,23.7
55.347,75.451,328.2,1,1,2017-04-29,06:20,T,83,6.0NRT,297.8,23
55.345,75.467,320.1,1,1,2017-04-29,06:20,T,76,6.0NRT,294.8,13.7
54.695,78.96,335.9,1.3,1.1,2017-04-29,06:20,T,90,6.0NRT,296.8,49
55.188,76.274,336.5,1.1,1,2017-04-29,06:20,T,89,6.0NRT,298.5,36
55.185,76.29,346.4,1.1,1,2017-04-29,06:20,T,94,6.0NRT,297.3,55.7
55.095,76.8,323.1,1.1,1,2017-04-29,06:20,T,80,6.0NRT,294.3,18.2
54.693,78.916,317.8,1.3,1.1,2017-04-29,06:20,T,61,6.0NRT,296.1,15.6
55.179,76.269,335.3,1.1,1,2017-04-29,06:20,T,88,6.0NRT,297.2,34.1
55.176,76.285,322.6,1.1,1,2017-04-29,06:20,T,79,6.0NRT,295.8,16.9
55.086,76.796,319.4,1.1,1,2017-04-29,06:20,T,56,6.0NRT,293.9,13.9
54.688,78.891,320.1,1.3,1.1,2017-04-29,06:20,T,79,6.0NRT,298.4,18.4
54.684,78.91,330.6,1.3,1.1,2017-04-29,06:20,T,87,6.0NRT,297.9,35.5
25.801,97.568,310.3,1.8,1.3,2017-04-29,06:25,A,62,6.0NRT,294.4,14.2
25.606,96.545,313.7,2.2,1.4,2017-04-29,06:25,A,49,6.0NRT,296.6,17.3
25.602,96.524,320.7,2.2,1.4,2017-04-29,06:25,A,77,6.0NRT,296.3,37.5
25.619,96.477,312.4,2.2,1.4,2017-04-29,06:25,A,49,6.0NRT,295.7,17.8
25.66,96.619,336.6,2.1,1.4,2017-04-29,06:25,A,89,6.0NRT,299,90.7
25.624,96.431,326,2.2,1.4,2017-04-29,06:25,A,82,6.0NRT,295.8,58.4
25.62,96.411,315.8,2.2,1.4,2017-04-29,06:25,A,71,6.0NRT,294.9,26.2
25.611,96.366,334.9,2.2,1.4,2017-04-29,06:25,A,88,6.0NRT,296.6,91.3
25.672,96.616,323.5,2.1,1.4,2017-04-29,06:25,A,80,6.0NRT,296.7,42.4
25.424,95.268,313.5,2.7,1.6,2017-04-29,06:25,A,40,6.0NRT,296,23.2
25.664,96.633,327,2.1,1.4,2017-04-29,06:25,A,83,6.0NRT,298.4,52.6
25.66,96.612,328,2.1,1.4,2017-04-29,06:25,A,84,6.0NRT,298.5,57.3
25.623,96.425,325.7,2.2,1.4,2017-04-29,06:25,A,81,6.0NRT,295.8,53.8
25.614,96.382,319.7,2.2,1.4,2017-04-29,06:25,A,48,6.0NRT,295.5,30.6
25.61,96.36,324,2.2,1.4,2017-04-29,06:25,A,77,6.0NRT,296.7,44.4
26.577,101.668,329,1.1,1,2017-04-29,06:25,A,77,6.0NRT,307.7,14.9
26.575,101.658,326.8,1.1,1,2017-04-29,06:25,A,73,6.0NRT,307.5,12.3
25.393,95.159,316.6,2.7,1.6,2017-04-29,06:25,A,58,6.0NRT,293.9,34
25.428,95.26,320.1,2.7,1.6,2017-04-29,06:25,A,76,6.0NRT,296,51.2
25.414,94.905,316,2.9,1.6,2017-04-29,06:25,A,68,6.0NRT,295.4,48
25.416,94.901,313.8,2.9,1.6,2017-04-29,06:25,A,50,6.0NRT,295.1,39.5
25.516,95.022,323.1,2.8,1.6,2017-04-29,06:25,A,80,6.0NRT,293.6,73
25.534,95.042,312.2,2.8,1.6,2017-04-29,06:25,A,48,6.0NRT,294,29.5
25.53,95.019,324.6,2.8,1.6,2017-04-29,06:25,A,81,6.0NRT,293.5,81
25.519,95.014,321,2.8,1.6,2017-04-29,06:25,A,38,6.0NRT,293.4,58.6
25.538,95.035,319.9,2.8,1.6,2017-04-29,06:25,A,53,6.0NRT,294.1,54.5
54.403,64.135,303.2,3.4,1.7,2017-04-29,08:00,T,41,6.0NRT,283.4,18.4
54.393,64.123,305.5,3.4,1.7,2017-04-29,08:00,T,62,6.0NRT,283.7,27.3
54.698,62.604,307.8,2.8,1.6,2017-04-29,08:00,T,66,6.0NRT,285.4,27.5
53.839,62.387,314.9,3,1.6,2017-04-29,08:00,T,75,6.0NRT,289.4,43.7
53.828,62.428,314.1,3,1.7,2017-04-29,08:00,T,74,6.0NRT,291.1,41.9
53.421,63.811,305.2,3.6,1.8,2017-04-29,08:00,T,49,6.0NRT,274.9,37.4
55.651,54.544,310,1.3,1.1,2017-04-29,08:00,T,57,6.0NRT,292.2,8.9
53.713,62.481,325.3,3.1,1.7,2017-04-29,08:00,T,79,6.0NRT,289.5,99
55.609,54.432,310,1.3,1.1,2017-04-29,08:00,T,69,6.0NRT,290.3,7.1
55.611,54.427,307.9,1.3,1.1,2017-04-29,08:00,T,59,6.0NRT,290.4,5.2
55.95,52.448,312.9,1.1,1,2017-04-29,08:00,T,70,6.0NRT,292.5,8.9
55.941,52.443,318.5,1.1,1,2017-04-29,08:00,T,77,6.0NRT,292.1,14.6
54.852,57.011,301.2,1.6,1.3,2017-04-29,08:00,T,33,6.0NRT,285.7,8.8
54.171,59.355,313.4,2.2,1.4,2017-04-29,08:00,T,63,6.0NRT,290.4,25.2
54.053,59.265,314.4,2.2,1.4,2017-04-29,08:00,T,61,6.0NRT,296.5,25.2
55.514,52.284,315.3,1.1,1,2017-04-29,08:00,T,70,6.0NRT,299.5,7.8
55.822,49.399,313.6,1,1,2017-04-29,08:00,T,38,6.0NRT,296.6,8.5
55.82,49.415,313.6,1,1,2017-04-29,08:00,T,43,6.0NRT,294.5,8.5
55.497,51.24,319.2,1.1,1,2017-04-29,08:00,T,0,6.0NRT,291.7,14.3
55.165,53.099,323.5,1.2,1.1,2017-04-29,08:00,T,79,6.0NRT,297.7,20.2
55.161,53.116,310.2,1.2,1.1,2017-04-29,08:00,T,50,6.0NRT,296.4,5.6
55.383,51.526,308.4,1.1,1,2017-04-29,08:00,T,55,6.0NRT,295.6,3.6
55.069,53.155,312.9,1.2,1.1,2017-04-29,08:00,T,66,6.0NRT,297.7,6.3
55.462,50.887,341.6,1,1,2017-04-29,08:00,T,0,6.0NRT,295.1,43.7
55.967,47.487,311.8,1,1,2017-04-29,08:00,T,50,6.0NRT,286.6,7.7
53.761,59.03,351,2.2,1.4,2017-04-29,08:00,T,96,6.0NRT,290.8,194
53.753,59.06,341.8,2.2,1.4,2017-04-29,08:00,T,92,6.0NRT,287.9,140.5
55.447,50.862,324.1,1,1,2017-04-29,08:00,T,61,6.0NRT,295.1,17.7
53.757,58.991,310.9,2.2,1.4,2017-04-29,08:00,T,44,6.0NRT,289.6,27.7
53.749,59.021,322.4,2.2,1.4,2017-04-29,08:00,T,78,6.0NRT,290.7,59.6
53.741,59.052,334.5,2.2,1.4,2017-04-29,08:00,T,89,6.0NRT,286.8,106.2
55.437,50.805,327.5,1,1,2017-04-29,08:00,T,0,6.0NRT,292.9,21.5
56.066,45.923,309.5,1.1,1,2017-04-29,08:00,T,66,6.0NRT,291.4,6.8
55.467,49.81,311.7,1,1,2017-04-29,08:00,T,62,6.0NRT,296.2,7
55.465,49.826,314.1,1,1,2017-04-29,08:00,T,67,6.0NRT,295.1,8.9
55.096,52.025,308.6,1.1,1,2017-04-29,08:00,T,39,6.0NRT,293.7,5.3
55.285,50.301,316.2,1,1,2017-04-29,08:00,T,71,6.0NRT,299.7,8.6
55.283,50.317,327,1,1,2017-04-29,08:00,T,82,6.0NRT,300.8,19.6
55.608,45.576,311.7,1.1,1,2017-04-29,08:00,T,49,6.0NRT,296.5,5.5
53.077,58.901,314.1,2.3,1.5,2017-04-29,08:00,T,35,6.0NRT,283.3,34.5
54.986,49.346,308.3,1,1,2017-04-29,08:00,T,43,6.0NRT,295.1,4.8
55.377,45.436,312.2,1.1,1,2017-04-29,08:00,T,64,6.0NRT,298.3,6.2
52.779,59.085,312.1,2.4,1.5,2017-04-29,08:00,T,50,6.0NRT,299,16.9
55.052,47.374,314.5,1,1,2017-04-29,08:00,T,67,6.0NRT,299.5,7.5
53.522,55.859,314.2,1.6,1.3,2017-04-29,08:00,T,64,6.0NRT,297.2,14.8
55.175,45.891,317.6,1.1,1,2017-04-29,08:00,T,72,6.0NRT,300.3,11
55.418,43.52,308.9,1.2,1.1,2017-04-29,08:00,T,37,6.0NRT,296.3,6.9
55.508,42.17,309.8,1.4,1.2,2017-04-29,08:00,T,54,6.0NRT,290.4,9.3
55.478,42.088,312.3,1.4,1.2,2017-04-29,08:00,T,60,6.0NRT,290.8,11.3
54.756,48.146,325.3,1,1,2017-04-29,08:00,T,81,6.0NRT,301.9,16.1
54.754,48.161,315.4,1,1,2017-04-29,08:00,T,69,6.0NRT,301.8,6.2
53.616,54.581,317.2,1.4,1.2,2017-04-29,08:00,T,72,6.0NRT,299.6,16.2
53.612,54.601,314.3,1.4,1.2,2017-04-29,08:00,T,68,6.0NRT,299.1,11.3
52.643,58.792,316.8,2.3,1.5,2017-04-29,08:00,T,66,6.0NRT,304.9,22.5
55.468,42.085,333,1.4,1.2,2017-04-29,08:00,T,82,6.0NRT,291.7,46.2
52.63,58.784,317.4,2.3,1.5,2017-04-29,08:00,T,70,6.0NRT,303.4,24.1
54.077,52.078,313.7,1.1,1.1,2017-04-29,08:00,T,65,6.0NRT,301.3,6.6
54.074,52.095,316.4,1.1,1.1,2017-04-29,08:00,T,70,6.0NRT,300.6,9.2
55.007,45.959,335.7,1.1,1,2017-04-29,08:00,T,88,6.0NRT,301.1,32.8
52.2,60.182,319.7,2.8,1.6,2017-04-29,08:00,T,66,6.0NRT,300.9,48.4
52.19,60.219,323.5,2.8,1.6,2017-04-29,08:00,T,69,6.0NRT,300.3,63.7
55.001,45.95,323.7,1.1,1,2017-04-29,08:00,T,79,6.0NRT,299.1,17.1
54.999,45.966,310.5,1.1,1,2017-04-29,08:00,T,57,6.0NRT,298.8,4.2
54.669,48.359,310.3,1,1,2017-04-29,08:00,T,37,6.0NRT,298.5,3.3
54.065,52.01,319.2,1.1,1.1,2017-04-29,08:00,T,73,6.0NRT,300.5,12.5
52.198,60.173,314.7,2.8,1.6,2017-04-29,08:00,T,69,6.0NRT,301.2,31
52.188,60.211,326,2.8,1.6,2017-04-29,08:00,T,81,6.0NRT,300.4,78.7
52.423,59.206,313.1,2.5,1.5,2017-04-29,08:00,T,65,6.0NRT,301.8,18.7
54.178,50.878,314.3,1.1,1,2017-04-29,08:00,T,58,6.0NRT,300.9,6.3
54.175,50.893,327.7,1.1,1,2017-04-29,08:00,T,82,6.0NRT,300.5,20.9
54.687,47.329,311.4,1,1,2017-04-29,08:00,T,22,6.0NRT,297.8,5.1
53.449,54.244,316.6,1.4,1.2,2017-04-29,08:00,T,70,6.0NRT,300.9,13.5
54.014,51.182,313.5,1.1,1,2017-04-29,08:00,T,58,6.0NRT,301.5,5.4
54.011,51.198,314.1,1.1,1,2017-04-29,08:00,T,61,6.0NRT,301.9,5.8
50.921,63.677,308,4.4,1.9,2017-04-29,08:00,T,15,6.0NRT,294.3,29.1
54.545,47.409,312.9,1,1,2017-04-29,08:00,T,54,6.0NRT,301.8,4.9
55.2,41.535,312.2,1.5,1.2,2017-04-29,08:00,T,69,6.0NRT,289,15.7
53.039,69.708,315.2,1,1,2017-04-29,08:10,A,39,6.0NRT,298.1,7
53.047,69.705,322.4,1,1,2017-04-29,08:10,A,77,6.0NRT,300,13.8
52.899,68.662,325.6,1,1,2017-04-29,08:10,A,80,6.0NRT,296.4,19.9
25.533,95.011,318.4,2.8,1.6,2017-04-29,06:25,A,47,6.0NRT,292.9,48.8
25.747,95.457,324.8,2.6,1.5,2017-04-29,06:25,A,0,6.0NRT,292,72.6
25.742,95.433,365.5,2.6,1.5,2017-04-29,06:25,A,71,6.0NRT,293,387.9
25.852,95.56,320.6,2.5,1.5,2017-04-29,06:25,A,57,6.0NRT,292.7,52.4
25.846,95.555,326,2.5,1.5,2017-04-29,06:25,A,0,6.0NRT,293.1,76.2
25.735,94.806,325.4,2.9,1.6,2017-04-29,06:25,A,82,6.0NRT,295.3,79.5
25.73,94.781,375.2,2.9,1.6,2017-04-29,06:25,A,100,6.0NRT,298.3,597.4
25.723,94.746,317.5,2.9,1.6,2017-04-29,06:25,A,75,6.0NRT,296.6,45.8
25.749,94.799,373.7,2.9,1.6,2017-04-29,06:25,A,100,6.0NRT,293.8,567.2
25.744,94.776,387.8,2.9,1.6,2017-04-29,06:25,A,100,6.0NRT,297.1,843.3
25.774,94.703,312.6,2.9,1.6,2017-04-29,06:25,A,52,6.0NRT,293,33
25.751,94.794,352.7,2.9,1.6,2017-04-29,06:25,A,97,6.0NRT,293.4,287.4
25.746,94.771,348.4,2.9,1.6,2017-04-29,06:25,A,95,6.0NRT,295.7,244.4
47.836,123.093,324.6,1,1,2017-04-29,04:50,A,81,6.0NRT,304,14.7
47.834,123.08,317,1,1,2017-04-29,04:50,A,74,6.0NRT,302.6,7
47.295,116.929,319.6,1.3,1.1,2017-04-29,04:50,A,28,6.0NRT,285,12.6
47.326,116.98,330.1,1.3,1.1,2017-04-29,04:50,A,82,6.0NRT,296.1,29.7
47.388,116.919,318,1.3,1.1,2017-04-29,04:50,A,26,6.0NRT,297.1,9.7
47.422,116.882,325.2,1.3,1.1,2017-04-29,04:50,A,68,6.0NRT,298.5,19.7
48.686,124.093,319.3,1.1,1,2017-04-29,04:50,A,70,6.0NRT,293,15.9
48.582,119.835,314.7,1,1,2017-04-29,04:50,A,70,6.0NRT,294.7,8.4
48.708,118.773,315.5,1.1,1,2017-04-29,04:50,A,64,6.0NRT,296.9,8.9
49.453,117.652,316.4,1.1,1.1,2017-04-29,04:50,A,69,6.0NRT,298.6,9.5
49.745,118.26,319.8,1.1,1,2017-04-29,04:50,A,75,6.0NRT,294.4,14
48.878,111.886,351.7,2,1.4,2017-04-29,04:50,A,96,6.0NRT,308.9,153.3
48.872,111.86,338.3,2,1.4,2017-04-29,04:50,A,89,6.0NRT,306.3,84.9
48.89,111.88,351.9,2,1.4,2017-04-29,04:50,A,96,6.0NRT,309.6,156.5
48.884,111.854,361.3,2,1.4,2017-04-29,04:50,A,100,6.0NRT,310.4,224.4
48.908,111.899,341.8,2,1.4,2017-04-29,04:50,A,91,6.0NRT,307.3,103
48.896,111.849,320,2,1.4,2017-04-29,04:50,A,33,6.0NRT,302,28.7
48.892,111.872,339.7,2,1.4,2017-04-29,04:50,A,80,6.0NRT,309.3,92.4
48.886,111.846,328.8,2,1.4,2017-04-29,04:50,A,56,6.0NRT,306.1,53
48.933,111.879,324.1,2,1.4,2017-04-29,04:50,A,56,6.0NRT,298.2,39
48.945,111.871,329.8,2,1.4,2017-04-29,04:50,A,74,6.0NRT,302.8,59.3
50.041,116.893,324.3,1.2,1.1,2017-04-29,04:50,A,79,6.0NRT,295,21.2
50.544,117.939,315.1,1.1,1,2017-04-29,04:50,A,71,6.0NRT,296.4,10.1
50.608,110.878,336.4,2,1.4,2017-04-29,04:50,A,90,6.0NRT,294.6,93.6
50.61,110.869,332.7,2,1.4,2017-04-29,04:50,A,88,6.0NRT,295.1,80.3
50.598,110.817,313.9,2,1.4,2017-04-29,04:50,A,69,6.0NRT,293.3,27.3
51.356,112.97,349.6,1.5,1.2,2017-04-29,04:50,A,96,6.0NRT,288.1,110.1
51.362,112.986,322.5,1.5,1.2,2017-04-29,04:50,A,63,6.0NRT,288.5,31.9
51.357,112.965,339.4,1.5,1.2,2017-04-29,04:50,A,91,6.0NRT,286.5,74.3
51.558,113.876,313.7,1.4,1.2,2017-04-29,04:50,A,69,6.0NRT,300.4,10.1
51.652,113.925,338.6,1.4,1.2,2017-04-29,04:50,A,90,6.0NRT,300.2,55.9
51.649,113.907,334.8,1.4,1.2,2017-04-29,04:50,A,88,6.0NRT,296.2,48.5
51.674,113.976,314.8,1.4,1.2,2017-04-29,04:50,A,55,6.0NRT,296,12.6
51.67,113.957,320.6,1.4,1.2,2017-04-29,04:50,A,70,6.0NRT,299.8,20.3
51.662,113.92,331.9,1.4,1.2,2017-04-29,04:50,A,86,6.0NRT,300.2,39.3
51.659,113.901,334.8,1.4,1.2,2017-04-29,04:50,A,88,6.0NRT,299.3,47.7
51.68,113.952,328.1,1.4,1.2,2017-04-29,04:50,A,82,6.0NRT,300.4,32.8
51.693,113.906,340.5,1.4,1.2,2017-04-29,04:50,A,91,6.0NRT,296.5,63.7
50.667,108.685,321.2,2.5,1.5,2017-04-29,04:50,A,80,6.0NRT,287.3,66.3
50.68,108.677,316,2.5,1.5,2017-04-29,04:50,A,48,6.0NRT,290.8,45.6
50.727,108.484,337.8,2.6,1.5,2017-04-29,04:50,A,90,6.0NRT,289,142.4
50.739,108.474,335.2,2.6,1.5,2017-04-29,04:50,A,89,6.0NRT,294.2,128.1
50.731,108.441,322,2.6,1.5,2017-04-29,04:50,A,70,6.0NRT,291.1,65
51.753,112.079,315,1.6,1.3,2017-04-29,04:50,A,44,6.0NRT,294.8,17
51.138,109.391,317.6,2.3,1.5,2017-04-29,04:50,A,75,6.0NRT,294,41.9
51.13,109.361,319.9,2.3,1.5,2017-04-29,04:50,A,77,6.0NRT,294.6,48.9
52.101,113.263,321.6,1.4,1.2,2017-04-29,04:50,A,79,6.0NRT,301.5,23.3
51.197,109.063,344.6,2.3,1.5,2017-04-29,04:50,A,93,6.0NRT,301.5,160
51.822,111.621,325.1,1.7,1.3,2017-04-29,04:50,A,82,6.0NRT,296.3,44.9
51.819,111.619,324.2,1.7,1.3,2017-04-29,04:50,A,82,6.0NRT,296.8,43.5
51.163,108.488,303.5,2.5,1.5,2017-04-29,04:50,A,38,6.0NRT,291.9,13.5
51.155,108.456,309.3,2.5,1.5,2017-04-29,04:50,A,65,6.0NRT,294.8,27.8
51.149,108.452,309,2.5,1.5,2017-04-29,04:50,A,33,6.0NRT,294.4,24.7
51.325,108.969,324.5,2.3,1.5,2017-04-29,04:50,A,66,6.0NRT,297.4,60.3
51.337,108.962,320.6,2.3,1.5,2017-04-29,04:50,A,50,6.0NRT,299,43.4
51.329,108.93,320.6,2.3,1.5,2017-04-29,04:50,A,47,6.0NRT,302,42.3
51.751,109.171,314.3,2.2,1.4,2017-04-29,04:50,A,37,6.0NRT,294.8,22.8
51.765,109.226,311.2,2.2,1.4,2017-04-29,04:50,A,33,6.0NRT,294.8,16.2
52.95,114.614,306,1.2,1.1,2017-04-29,04:50,A,50,6.0NRT,293.9,7.2
51.769,109.187,340.9,2.2,1.4,2017-04-29,04:50,A,92,6.0NRT,298,126.3
54.229,69.806,311.8,1.1,1,2017-04-29,06:25,T,68,6.0NRT,293.5,9.5
53.066,77.206,314.3,1.2,1.1,2017-04-29,06:25,T,54,6.0NRT,277.6,16.5
54.224,69.798,326.4,1.1,1,2017-04-29,06:25,T,83,6.0NRT,293.6,25.3
53.835,72.599,315,1,1,2017-04-29,06:25,T,65,6.0NRT,300.6,6.8
53.057,77.196,314.7,1.2,1.1,2017-04-29,06:25,T,25,6.0NRT,278.3,16.3
53.828,72.58,336.5,1,1,2017-04-29,06:25,T,89,6.0NRT,303.3,30.7
53.826,72.595,338.1,1,1,2017-04-29,06:25,T,90,6.0NRT,303.7,33.1
53.963,71.575,336.1,1,1,2017-04-29,06:25,T,88,6.0NRT,299.6,30.8
53.872,72.22,317,1,1,2017-04-29,06:25,T,73,6.0NRT,296.7,10
53.869,72.235,320.5,1,1,2017-04-29,06:25,T,77,6.0NRT,297.5,12.7
53.956,71.556,328.1,1,1,2017-04-29,06:25,T,83,6.0NRT,297.3,20.5
53.954,71.571,323.6,1,1,2017-04-29,06:25,T,79,6.0NRT,297.3,15
54.375,67.669,325.4,1.3,1.1,2017-04-29,06:25,T,47,6.0NRT,288.9,25.2
54.376,67.662,327.6,1.3,1.1,2017-04-29,06:25,T,67,6.0NRT,290.1,28.7
53.994,70.726,322.2,1,1,2017-04-29,06:25,T,78,6.0NRT,296.5,16
54.427,66.858,302.1,1.3,1.1,2017-04-29,06:25,T,46,6.0NRT,279.4,6.7
53.985,70.723,331,1,1,2017-04-29,06:25,T,85,6.0NRT,297.6,25.7
53.028,76.736,318.6,1.2,1.1,2017-04-29,06:25,T,79,6.0NRT,272.2,24
53.025,76.753,316.6,1.2,1.1,2017-04-29,06:25,T,77,6.0NRT,270.7,21.7
54.356,67.152,311,1.3,1.1,2017-04-29,06:25,T,71,6.0NRT,290.3,10.7
53.741,72.223,314.7,1,1,2017-04-29,06:25,T,46,6.0NRT,298.7,6.2
53.778,71.569,349.6,1,1,2017-04-29,06:25,T,95,6.0NRT,300.3,54.6
53.776,71.584,328.7,1,1,2017-04-29,06:25,T,83,6.0NRT,297,19.6
53.563,73.038,322.2,1,1,2017-04-29,06:25,T,79,6.0NRT,299,14
53.769,71.566,322.6,1,1,2017-04-29,06:25,T,78,6.0NRT,296.5,13.1
53.767,71.581,313,1,1,2017-04-29,06:25,T,59,6.0NRT,297.4,4.2
53.368,74.095,307.9,1,1,2017-04-29,06:25,T,65,6.0NRT,278.6,7.4
54.682,61.191,313.1,2.4,1.5,2017-04-29,06:25,T,53,6.0NRT,287.5,37.8
53.712,71.639,310.5,1,1,2017-04-29,06:25,T,21,6.0NRT,296.6,4.4
53.71,71.653,315.4,1,1,2017-04-29,06:25,T,70,6.0NRT,296.7,8.6
53.708,71.668,316.8,1,1,2017-04-29,06:25,T,72,6.0NRT,296.4,9.7
53.525,72.858,351.7,1,1,2017-04-29,06:25,T,96,6.0NRT,302.1,57
53.523,72.873,359.5,1,1,2017-04-29,06:25,T,99,6.0NRT,301.7,76.2
54.687,61.184,315.3,2.4,1.5,2017-04-29,06:25,T,64,6.0NRT,286.8,44
53.748,71.249,311,1,1,2017-04-29,06:25,T,59,6.0NRT,297.8,4.7
53.517,72.855,399,1,1,2017-04-29,06:25,T,100,6.0NRT,310.4,238
53.514,72.869,402.1,1,1,2017-04-29,06:25,T,100,6.0NRT,308.2,257.4
54.276,66.634,314,1.4,1.2,2017-04-29,06:25,T,70,6.0NRT,285.2,18.6
53.499,72.847,357.6,1,1,2017-04-29,06:25,T,99,6.0NRT,300.9,70.7
53.856,70.22,311.5,1.1,1,2017-04-29,06:25,T,49,6.0NRT,295.8,5.6
53.854,70.236,310.9,1.1,1,2017-04-29,06:25,T,38,6.0NRT,296.1,4.9
53.492,72.829,345.1,1,1,2017-04-29,06:25,T,93,6.0NRT,300.4,43.8
53.49,72.844,322.5,1,1,2017-04-29,06:25,T,12,6.0NRT,297,11.4
53.845,70.233,311.6,1.1,1,2017-04-29,06:25,T,34,6.0NRT,297.2,5
53.77,70.809,312.8,1,1,2017-04-29,06:25,T,63,6.0NRT,297.6,5.6
53.768,70.824,323.5,1,1,2017-04-29,06:25,T,78,6.0NRT,297.8,15.8
53.642,71.746,315.8,1,1,2017-04-29,06:25,T,59,6.0NRT,297.9,8.3
53.64,71.761,327.9,1,1,2017-04-29,06:25,T,83,6.0NRT,298.3,21.2
53.637,71.776,315.5,1,1,2017-04-29,06:25,T,70,6.0NRT,296.3,8.3
25.776,94.699,314.2,2.9,1.6,2017-04-29,06:25,A,67,6.0NRT,292.5,42.2
26.166,93.185,311.7,3.6,1.8,2017-04-29,06:25,A,58,6.0NRT,291.7,35.4
26.174,93.178,309.5,3.6,1.8,2017-04-29,06:25,A,41,6.0NRT,291.8,23.5
34.984,108.504,322.7,2.1,1.4,2017-04-29,06:25,A,62,6.0NRT,307.2,24.1
34.984,108.499,324.4,2.1,1.4,2017-04-29,06:25,A,70,6.0NRT,307.8,33.2
40.615,109.752,325.1,2.9,1.6,2017-04-29,06:25,A,64,6.0NRT,310.2,47.2
40.614,109.748,326.2,2.9,1.6,2017-04-29,06:25,A,61,6.0NRT,310.2,49.7
7.778,81.155,330,1.1,1,2017-04-29,07:55,A,73,6.0NRT,307,18.4
8.39,80.391,323.4,1.1,1.1,2017-04-29,07:55,A,67,6.0NRT,306.2,8.5
8.557,80.279,324,1.2,1.1,2017-04-29,07:55,A,41,6.0NRT,305.6,11.7
10.836,78.793,330.9,1.3,1.1,2017-04-29,08:00,A,22,6.0NRT,309.6,14.1
14.294,78.236,332.9,1.3,1.1,2017-04-29,08:00,A,22,6.0NRT,312.4,12.7
16.237,80.67,334,1,1,2017-04-29,08:00,A,69,6.0NRT,311.5,9.7
16.246,80.669,343.4,1,1,2017-04-29,08:00,A,85,6.0NRT,312.4,24.9
16.274,80.735,344.5,1,1,2017-04-29,08:00,A,88,6.0NRT,314.4,26
16.273,80.725,341.6,1,1,2017-04-29,08:00,A,85,6.0NRT,314.9,20.8
16.282,80.667,335.2,1,1,2017-04-29,08:00,A,75,6.0NRT,312.6,11.1
16.281,80.658,335.9,1,1,2017-04-29,08:00,A,77,6.0NRT,313.2,12.5
16.607,80.806,343.7,1,1,2017-04-29,08:00,A,88,6.0NRT,314.7,25.4
17.532,81.562,327.8,1,1,2017-04-29,08:00,A,64,6.0NRT,303.4,11.8
17.677,81.678,329.8,1,1,2017-04-29,08:00,A,70,6.0NRT,306.7,13.3
17.721,81.666,329.6,1,1,2017-04-29,08:00,A,37,6.0NRT,306.7,12
17.72,81.657,333.6,1,1,2017-04-29,08:00,A,76,6.0NRT,306.5,17.2
17.73,81.665,331.3,1,1,2017-04-29,08:00,A,64,6.0NRT,306.7,14.3
17.735,81.635,333.9,1,1,2017-04-29,08:00,A,76,6.0NRT,305.5,19
17.778,81.677,327.9,1,1,2017-04-29,08:00,A,60,6.0NRT,306.5,9.1
25.236,79.087,336.5,1,1,2017-04-29,08:00,A,73,6.0NRT,321.2,9
26.23,83.853,335.8,1.6,1.3,2017-04-29,08:00,A,73,6.0NRT,314.9,28.5
25.643,79.036,337.7,1,1,2017-04-29,08:00,A,76,6.0NRT,319.7,11.8
25.636,78.597,349,1,1,2017-04-29,08:00,A,91,6.0NRT,323,32.1
25.645,78.595,337.1,1,1,2017-04-29,08:00,A,67,6.0NRT,317.8,10.3
25.659,78.623,344.2,1,1,2017-04-29,08:00,A,86,6.0NRT,319.9,19.8
26.339,83.798,341.8,1.6,1.3,2017-04-29,08:00,A,85,6.0NRT,315.1,45.3
25.746,78.981,338.7,1,1,2017-04-29,08:00,A,78,6.0NRT,320.1,13.9
54.645,79.87,338.3,2.8,1.6,2017-04-29,06:30,A,90,6.0NRT,295.4,155.6
54.634,79.831,326.8,2.8,1.6,2017-04-29,06:30,A,70,6.0NRT,293.4,92.7
54.69,79.975,357.5,2.7,1.6,2017-04-29,06:30,A,99,6.0NRT,289,331.4
54.679,79.937,371.3,2.7,1.6,2017-04-29,06:30,A,100,6.0NRT,295.4,507.8
54.668,79.898,337.9,2.7,1.6,2017-04-29,06:30,A,88,6.0NRT,294.9,154.4
54.805,80.339,308.5,2.6,1.5,2017-04-29,06:30,A,66,6.0NRT,290.8,26.2
55.046,81.131,304.9,2.4,1.5,2017-04-29,06:30,A,58,6.0NRT,292.6,14.6
55.296,82.058,320.7,2.1,1.4,2017-04-29,06:30,A,80,6.0NRT,294.1,44.9
55.127,81.389,310.3,2.3,1.5,2017-04-29,06:30,A,65,6.0NRT,293.3,24.3
55.404,82.441,306.3,2,1.4,2017-04-29,06:30,A,63,6.0NRT,293.6,12
55.308,82.049,316.8,2.1,1.4,2017-04-29,06:30,A,59,6.0NRT,292.6,33.7
